DateTime,Compressor A1 (kW),Compressor B1 (kW),Compressor C 1(kW),Compressor D1 (kW),Compressor A2 (kW),Compressor B2 (kW),Compressor C2 (kW),Compressor D2 (kW),Pressure (psig)
5/12/2022 16:46,300,89.8,384.7,272.4,169.9,282.5,382.3,345.8,89.432
5/12/2022 16:47,294.5,92.4,388.6,272.4,165.4,273.8,379,343.5,88.486
5/12/2022 16:48,308,94.8,386.5,271,173.4,277.4,376.1,345.4,88.802
5/12/2022 16:49,309.6,97,385.2,272.9,162.6,282.2,378.5,343.7,88.675
5/12/2022 16:50,301.4,95.9,390,271.7,164.9,284.2,382.9,335.3,88.486
5/12/2022 16:51,312.7,94.7,398.1,271.9,171.2,282.8,381.1,341.8,88.36
5/12/2022 16:52,299.7,85.8,401.2,271,179.4,294.9,372.8,379,89.054
5/12/2022 16:53,293.7,90.4,401.5,268.9,165.7,286.7,376.5,336.1,89.243
5/12/2022 16:54,311,94.6,406.9,272.6,169.2,284.5,377,354.2,89.18
5/12/2022 16:55,288.4,98.3,401.7,273.6,168.7,275.2,370.9,342.5,88.675
5/12/2022 16:56,293.3,94,400.3,270.4,166,277.2,376,341.6,88.991
5/12/2022 16:57,300.9,95.7,406.2,269.7,167.9,280.2,383.5,343.5,88.865
5/12/2022 16:58,288.9,93.8,397.7,270.4,176.3,290.9,429.2,344.3,88.297
5/12/2022 16:59,301.4,90.9,432.3,271.1,172.3,280.5,425,341.1,88.045
5/12/2022 17:00,286.3,98.7,410,272,167.4,276.8,431.9,340,88.802
5/12/2022 17:01,296.2,96,426.5,269.8,172,287.6,427.2,429.6,88.36
5/12/2022 17:02,301.1,105.1,412.2,271.9,174,277.3,425.3,340.4,88.108
5/12/2022 17:03,298.6,101.1,424.4,269.8,169.5,277.5,406.5,338.2,87.729
5/12/2022 17:04,302.1,93,419.4,270.3,163.1,277.5,381.1,349.4,88.234
5/12/2022 17:05,288.8,95.2,413.7,271,165.8,274.9,388.2,345.2,87.666
5/12/2022 17:06,309.1,96,425.2,272.1,166.4,299.2,382.7,427.5,88.171
5/12/2022 17:07,315.4,97.5,420.9,271.9,171.8,301.9,390.1,338.8,88.36
5/12/2022 17:08,310.6,96.6,429.1,269.6,173.1,305.2,403.8,343,88.423
5/12/2022 17:09,292.8,97,419.5,269.4,166.2,281.8,389.4,343,87.856
5/12/2022 17:10,305.2,93.4,430.9,271.1,167.2,279,391.6,342.1,88.423
5/12/2022 17:11,302.4,94.6,423.4,271.7,168.8,285.4,387.4,349.9,88.486
5/12/2022 17:12,291.1,98.8,438,271.5,173.9,277.4,421.5,347.9,87.982
5/12/2022 17:13,294.4,96.6,425.8,269.1,159.6,283,436.1,352.1,87.919
5/12/2022 17:14,293.9,93.1,429.6,271.3,162.7,287.3,437.6,376,88.549
5/12/2022 17:15,299.7,99.7,430.3,271.8,162.2,280.7,426.1,342.6,88.675
5/12/2022 17:16,299.6,90.9,431.5,272,169.5,278.2,420.6,345.7,87.982
5/12/2022 17:17,312.6,95.3,437.8,273.1,164.4,273.2,414.9,381,88.549
5/12/2022 17:18,294.2,93.5,415.5,272.5,165.4,286.6,416.5,346.2,89.243
5/12/2022 17:19,295.9,98.5,405.2,271.3,166.9,278.4,372.4,343.4,88.675
5/12/2022 17:20,318.3,96.8,399.3,270.5,167.8,278.9,377.1,342.7,88.108
5/12/2022 17:20,301.6,88.1,417.6,271,165.9,280.1,375.8,342.3,87.919
5/12/2022 17:21,292.1,97.7,416.1,270.7,161.8,275,377.3,346.8,88.675
5/12/2022 17:22,288.9,98.8,418.9,271.3,175.1,279.1,373.5,347.7,88.108
5/12/2022 17:23,290.1,90.6,420.7,269.5,177.2,276.2,384.6,375.8,88.297
5/12/2022 17:24,300.3,98.6,425.3,268.1,170.6,279.1,383.7,403.8,88.549
5/12/2022 17:25,288.6,91.2,413.6,266.5,174.6,288.4,384.4,372.6,88.928
5/12/2022 17:26,291.5,96.8,418.7,265.8,169.8,278.1,369.5,346.9,88.675
5/12/2022 17:27,306.5,86.3,418.8,264.8,177.8,290.2,378.7,396,88.928
5/12/2022 17:28,294.8,91.4,415.4,265.5,178.7,288.6,366.5,351.5,89.117
5/12/2022 17:29,302,94.1,410.6,269,172.1,273.6,377.9,351.4,88.991
5/12/2022 17:30,298.8,95.5,426.8,265.3,180.7,273.8,388,373.9,88.991
5/12/2022 17:31,306.1,89.7,422.3,267.2,181.7,274.4,380.8,383.4,89.369
5/12/2022 17:32,294.8,89.1,391.6,267.5,180.8,283.8,376.9,345.3,89.558
5/12/2022 17:33,291,93.8,393,266.9,180.1,287.5,377,350,88.739
5/12/2022 17:34,295.2,93.6,391.5,268,175.8,281.4,374.5,360.5,89.054
5/12/2022 17:35,299.6,89.8,406.5,264.6,176.2,282.2,377.4,469.4,89.054
5/12/2022 17:36,305.7,93.2,404.9,269.3,176.1,271.1,384.3,379.1,89.243
5/12/2022 17:37,296.3,91.7,409.3,267.9,177.6,277.5,380.6,343.1,88.928
5/12/2022 17:38,294.8,88.8,393.2,269.2,175.1,275.9,397.8,352.5,89.243
5/12/2022 17:39,301.8,96,391.6,268.2,174.5,275.4,381.2,423.1,89.811
5/12/2022 17:40,290.3,93,378.9,268.7,176.1,282.2,381.6,342.4,89.054
5/12/2022 17:41,296.9,98.6,377,268.1,172.8,278,380.6,345.4,88.675
5/12/2022 17:42,293.2,96.9,368.4,267.4,178.8,278.2,377.8,341.4,88.802
5/12/2022 17:43,301.2,97.7,383.9,268.9,172,282.1,379.6,344.3,88.865
5/12/2022 17:44,297.8,98.8,383.6,268.9,180.6,283.4,390.1,344.4,88.423
5/12/2022 17:45,309.7,96.1,390.2,270.8,178.9,277.8,393.4,343.1,88.675
5/12/2022 17:46,289.8,98,393.1,270.1,169.7,302.8,385.6,338.6,88.865
5/12/2022 17:47,299.8,98.9,394,267.1,176.4,311.8,394.9,332.8,88.612
5/12/2022 17:48,297.3,95.4,400.9,272.1,178.4,309.3,391.3,349.4,88.297
5/12/2022 17:49,302.6,93,398.9,271.8,177.7,284.7,393.4,376.2,88.36
5/12/2022 17:50,303.2,95.7,397,269.1,176.4,281,390.3,342.5,88.802
5/12/2022 17:51,292.8,91.5,398.5,269.8,169.1,282.3,392.6,337,88.486
5/12/2022 17:52,291.2,97.6,398.9,265.7,174.3,270.4,388.2,352.7,88.612
5/12/2022 17:53,283,98.3,400.1,266.9,167,284.6,397.5,336.1,88.739
5/12/2022 17:54,295.5,93.1,396.6,267.2,176.3,265.7,398.6,342.4,89.369
5/12/2022 17:55,302.9,97.5,401.5,266.8,171.3,280,392.9,339.4,88.486
5/12/2022 17:56,295.7,90.6,397.1,268.6,172.7,285.2,408,341.3,88.802
5/12/2022 17:57,296.3,93.1,394.5,266.1,174,284,435.8,335,88.612
5/12/2022 17:58,294.9,92.2,405.1,267.6,172.5,283.9,429.9,337,89.117
5/12/2022 17:59,293.5,98.5,402.5,266.9,180.3,113.5,433.3,350.8,88.423
5/12/2022 18:00,303.2,93.6,401.7,267.1,173,108.6,430.1,378.6,88.423
5/12/2022 18:01,297.2,97.1,391.9,266.2,174.9,112.1,411.9,334.3,89.117
5/12/2022 18:02,290.1,98.1,395.4,270,174.8,113.1,408.3,336.6,89.558
5/12/2022 18:03,294.7,97.8,387,267.4,177,112.8,370.3,337,89.685
5/12/2022 18:04,288.6,95.1,379.6,268.8,171,110.1,382.8,340.4,89.937
5/12/2022 18:05,292.4,102.8,363,270.3,176.4,117.8,373.6,397.7,89.811
5/12/2022 18:06,293.9,98.4,367.7,268.5,182.6,113.4,369,329,89.054
5/12/2022 18:07,304,86.7,360.4,267.6,175.5,101.7,364.8,340.3,89.18
5/12/2022 18:08,296.8,93,365.3,268.4,175.3,108,361.1,341.2,89.18
5/12/2022 18:09,304.3,96.3,362.7,268.9,169.3,111.3,370.6,338.8,89.432
5/12/2022 18:10,285.8,95.2,364.7,266.6,177.8,110.2,369.9,343.7,88.739
5/12/2022 18:11,304.4,89,363.8,269.6,167.1,104,403.2,367.6,89.117
5/12/2022 18:12,310.6,91.5,366.8,269.4,176.5,106.5,435.4,345.3,89.369
5/12/2022 18:13,289.1,91.9,371.3,269.1,175.8,106.9,438.3,340,89.306
5/12/2022 18:14,294.6,93,370,266.5,182.8,108,418.2,342.6,89.243
5/12/2022 18:15,288.2,93.4,368,268.6,177.9,108.4,431.9,359.5,90
5/12/2022 18:16,303.4,96.4,358.3,269.5,171.1,111.4,430.1,341.9,90.189
5/12/2022 18:17,303.4,98,353.4,267.2,178.6,113,417.1,365.2,89.622
5/12/2022 18:18,287.8,92,363.7,268.3,177.7,107,383.3,349.8,89.306
5/12/2022 18:19,312,90.6,355.9,272.2,172,105.6,379.6,340.8,89.685
5/12/2022 18:19,292.1,92,357.9,271.2,179.5,107,377.7,340.4,89.495
5/12/2022 18:20,301.8,94.4,354.7,269.2,175.3,109.4,371.6,345.5,89.117
5/12/2022 18:21,291.7,97.6,365.2,267.8,181.1,112.6,372.2,334.4,89.306
5/12/2022 18:22,291.9,88.3,353.8,270.5,177.3,103.3,376.3,357.7,89.622
5/12/2022 18:23,303.6,95.3,360.3,269.7,173.1,110.3,387.3,407.7,89.432
5/12/2022 18:24,292.1,91.8,353.6,268.1,169,106.8,377.5,359.5,89.369
5/12/2022 18:25,297.1,91.1,357.6,267.7,176.8,106.1,380.9,358.3,89.874
5/12/2022 18:26,301.3,92.9,358.2,267.4,170.1,107.9,372.8,345.7,90.442
5/12/2022 18:27,307.5,91.3,350.1,269.1,170.6,106.3,377.8,340.8,89.748
5/12/2022 18:28,302.6,89.5,352,267,173.4,104.5,378.9,337.3,89.748
5/12/2022 18:29,288.4,93.6,343.4,267.4,181.3,108.6,387.4,340.9,89.811
5/12/2022 18:30,308.6,90.3,355.7,266.1,177.2,105.3,382.3,338.4,89.369
5/12/2022 18:31,305.7,92.7,363.9,266.8,170.2,107.7,388.9,335,88.675
5/12/2022 18:32,311.7,94.3,363.2,264.9,171.6,109.3,389.9,337.3,89.306
5/12/2022 18:33,312.1,98.6,371.6,264.9,171.8,113.6,379.3,340.5,90
5/12/2022 18:34,309.7,97.6,370.1,265.3,171.1,112.6,381.5,334.7,89.748
5/12/2022 18:35,304.4,93.3,366.5,266.2,174.2,108.3,393.4,355.7,89.811
5/12/2022 18:36,301.8,93.1,380.6,267.4,179.5,108.1,384.1,334.8,90.063
5/12/2022 18:37,319.8,98.1,345.6,268.4,178.6,113.1,391.5,346.1,90.252
5/12/2022 18:38,308,100,351.7,267.1,170.6,115,379.6,335.1,89.18
5/12/2022 18:39,306.5,95.7,360.8,267.2,179.9,110.7,375.6,344.2,89.054
5/12/2022 18:40,311.8,97.9,350.5,266,181.2,112.9,382.1,334.6,89.117
5/12/2022 18:41,303.4,94.1,356.9,267,171.6,109.1,366.4,337.3,89.18
5/12/2022 18:42,323.5,96.9,365.2,266.3,167.8,111.9,370.2,351.1,88.928
5/12/2022 18:43,307.3,99.4,363.1,266.8,176.1,114.4,364.9,341.4,89.495
5/12/2022 18:44,322.9,99.9,363.7,264.8,171,114.9,367.5,340.1,89.748
5/12/2022 18:45,296.5,96.6,387.7,264.4,173.4,111.6,369.1,338.7,89.937
5/12/2022 18:46,316.1,98.6,372.7,265.6,175,113.6,382.9,341.1,90.189
5/12/2022 18:47,308.6,96,336.4,263.9,177.2,111,377.9,337.3,90.505
5/12/2022 18:48,294.2,95.8,340.4,264.7,171.2,110.8,370.1,333.5,90.252
5/12/2022 18:49,307.5,95.9,341.3,265,182.5,110.9,375.3,353.6,89.558
5/12/2022 18:50,318.4,99,340.5,263.3,174.4,114,382.1,342.7,89.306
5/12/2022 18:51,312,97.3,317.6,265.1,175.3,112.3,371.8,337.1,89.811
5/12/2022 18:52,303.5,89.6,323.5,264.4,165.9,104.6,371.2,340.6,89.558
5/12/2022 18:53,308.8,84.9,323.9,264,171.9,99.9,385.1,339,89.432
5/12/2022 18:54,299.3,92.9,314,263.9,170.1,107.9,392.3,342.5,89.243
5/12/2022 18:55,312.2,86.5,323.9,263.5,173.4,101.5,428.9,354.3,89.874
5/12/2022 18:56,315.9,86.1,333,266.6,171.3,101.1,432.5,365.8,89.369
5/12/2022 18:57,305.7,94.7,329,262.7,162.4,109.7,435.8,335.5,89.685
5/12/2022 18:58,307.5,94.8,328,267.4,176.4,109.8,434.1,340.8,89.874
5/12/2022 18:59,302.2,88.1,323,266.2,167.9,103.1,431.9,341.9,90.568
5/12/2022 19:00,303.8,88.6,319.8,264.4,165.5,103.6,423.4,337.9,89.748
5/12/2022 19:01,303.7,90.3,323.7,264.9,171,105.3,401.7,381.6,90.126
5/12/2022 19:02,315,95.1,328,264.1,169.5,110.1,365,342.9,90.189
5/12/2022 19:03,318.2,93.7,323.1,265,173.5,108.7,372.9,382.4,90.378
5/12/2022 19:04,304.9,94.1,330,265.1,166.8,109.1,371.7,340.1,89.811
5/12/2022 19:05,321.8,93.4,344.5,267.2,173.6,108.4,376.2,332,90.189
5/12/2022 19:06,313.2,98,338.7,265.3,174.9,113,374.3,329.4,90.442
5/12/2022 19:07,310.1,97.4,334.4,265.1,167.4,112.4,379.9,328.8,90.315
5/12/2022 19:08,298.9,98.6,336.9,266.2,164.9,113.6,385.8,330,90.063
5/12/2022 19:09,315.7,96.6,327.6,267.4,169.1,111.6,393.5,330.6,90.505
5/12/2022 19:10,311,97.7,326.2,269.1,163.1,112.7,429.6,324.4,90.505
5/12/2022 19:11,326.5,95.7,323.7,270.3,163.5,110.7,421.7,342.2,89.937
5/12/2022 19:12,316.8,89.6,325.2,268.5,165.7,104.6,421.4,345.9,89.748
5/12/2022 19:13,299.3,99,329.4,269.6,172.3,114,423.7,343.1,90.063
5/12/2022 19:14,305.9,96.7,326.2,267.9,170.7,111.7,429.4,346.7,89.874
5/12/2022 19:15,310.3,94.9,327.7,269.3,161.8,109.9,404.5,336.6,89.243
5/12/2022 19:16,309.2,92.9,343.7,269.7,173,107.9,379.7,342.5,89.117
5/12/2022 19:17,313.9,89.8,338.1,266.1,173.1,104.8,378.7,355.6,89.369
5/12/2022 19:18,310.4,92.6,349.2,264.9,173.1,107.6,381.1,340.9,88.865
5/12/2022 19:18,314.5,93.2,356.9,265.3,168.9,108.2,383.7,342.2,89.18
5/12/2022 19:19,302.4,98.1,352.8,264.2,171.2,113.1,381.6,343.3,89.558
5/12/2022 19:20,304.2,95.7,364.1,267.6,175.6,110.7,398.6,343.6,90
5/12/2022 19:21,313.7,99.1,341,265.2,164.3,114.1,395.7,346.3,89.495
5/12/2022 19:22,309.9,101.5,344.2,266.5,170.4,116.5,399.8,376.4,89.685
5/12/2022 19:23,307.1,95.7,342.7,266.4,164.8,110.7,396.2,338.6,90.063
5/12/2022 19:24,313.1,91.6,348.2,265.6,172.9,106.6,383.3,331.6,90.063
5/12/2022 19:25,315,95.7,337,265.1,169.5,110.7,395.7,357.3,89.685
5/12/2022 19:26,292,88.7,342.8,264.2,169.3,103.7,397.3,325.6,89.937
5/12/2022 19:27,313.7,90.2,347.4,263.5,175.1,105.2,390,324.6,90.252
5/12/2022 19:28,313.9,85.2,340.8,265.6,167.5,100.2,391.3,328.8,89.874
5/12/2022 19:29,315.4,83.7,341.6,263.3,167.7,98.7,393,328.8,90.063
5/12/2022 19:30,312.4,85.1,338,264.3,164.5,100.1,389.7,330.5,90.631
5/12/2022 19:31,320.7,85.3,318,265,171.7,100.3,379.2,322,90.442
5/12/2022 19:32,307.2,83.3,330.7,263.8,172.2,98.3,394.4,329.7,89.306
5/12/2022 19:33,306.5,81.8,331.8,265.2,171.3,96.8,396.2,326,89.369
5/12/2022 19:34,309.5,87.6,325.4,265.7,171.9,102.6,411.1,341.2,89.495
5/12/2022 19:35,311.7,86.3,323.2,262.3,168.9,101.3,410.3,328.8,89.369
5/12/2022 19:36,309.6,89,334.6,266.4,166.9,104,400.6,328.4,89.306
5/12/2022 19:37,314.7,89.7,334.8,264.7,169.8,104.7,397,329,89.874
5/12/2022 19:38,297.6,85.1,333.1,262.3,172.1,100.1,393.8,330.1,90.315
5/12/2022 19:39,313.3,89.5,334.6,265.5,170.1,104.5,398.4,328.3,90.189
5/12/2022 19:40,301.7,95.5,327.5,267.3,167.4,110.5,394.3,325.7,89.874
5/12/2022 19:41,313.5,91.4,330.4,266.9,175.7,106.4,391.1,370.6,90.442
5/12/2022 19:42,317.8,92.5,333.5,265.9,178.3,107.5,391.5,360.5,90.694
5/12/2022 19:43,318.8,87.3,326.4,266,173.9,102.3,398.2,323.1,90.126
5/12/2022 19:44,311.2,89.8,342.7,265,169.5,104.8,396.7,327.7,89.937
5/12/2022 19:45,309,89.4,319.1,267.3,169.8,104.4,396.4,414.9,90.315
5/12/2022 19:46,310.4,90.5,332,265.5,179.2,105.5,389.7,324.6,90
5/12/2022 19:47,315.1,91.5,318.2,263.9,164.4,106.5,368.6,326.3,89.811
5/12/2022 19:48,313.3,86.4,331.8,264.5,168.6,101.4,372.9,328.4,89.811
5/12/2022 19:49,302.3,95.8,329.4,265.5,166.8,110.8,378.9,329.8,90.378
5/12/2022 19:50,308.1,86.5,330.1,266.5,159.6,101.5,399.2,331.2,89.685
5/12/2022 19:51,312.7,84.9,335,266.1,169.4,99.9,401.5,331.5,89.937
5/12/2022 19:52,315.6,89.1,325.7,266.8,164.8,104.1,399.3,329,89.811
5/12/2022 19:53,318.8,91.8,327.7,263.5,174,106.8,389.8,340.8,90.378
5/12/2022 19:54,313.2,93,324.8,267.9,171,108,393,342.5,89.369
5/12/2022 19:55,302,88.5,332,265.8,167.7,103.5,395.1,394.3,89.874
5/12/2022 19:56,316.4,89.1,344.5,264.7,171.8,104.1,402.6,341.7,89.874
5/12/2022 19:57,314.8,88.9,345,266.4,167.9,103.9,410.1,341.1,90.063
5/12/2022 19:58,302,86.9,330,267.4,165,101.9,405.1,361.2,89.495
5/12/2022 19:59,314.1,90,337.3,267.9,168.9,105,415.4,353.3,89.622
5/12/2022 20:00,313.4,89.2,341,268.5,172.3,104.2,413.9,347.1,89.18
5/12/2022 20:01,300.6,93.1,352.6,269,166,108.1,413.1,351.5,88.928
5/12/2022 20:02,317.3,91.5,354.8,265.5,170,106.5,402.7,329.8,88.991
5/12/2022 20:03,304.1,93.9,358.2,268,164.2,108.9,423.9,332.8,89.685
5/12/2022 20:04,307.6,92.6,354.4,270.9,176.5,107.6,401.5,324.5,90
5/12/2022 20:05,302,90.8,374.9,269.1,170.1,105.8,406.9,328.3,89.622
5/12/2022 20:06,301.9,93.1,339.7,268,174.5,108.1,394.4,332.6,89.622
5/12/2022 20:07,297.1,89.3,372.4,269.7,173,104.3,373,327.1,90.126
5/12/2022 20:08,286.1,90.1,341.2,268.9,177.4,105.1,378,348.1,89.874
5/12/2022 20:09,307.1,90.4,352,268,162.2,105.4,376.4,322.8,89.622
5/12/2022 20:10,289,88.1,377.4,267.1,168.6,103.1,377.7,329.2,89.685
5/12/2022 20:11,312.9,89,346.6,267.5,163,104,376.2,340.6,90.126
5/12/2022 20:12,297.1,92.4,353.6,267.7,170.1,107.4,368.8,334.3,89.558
5/12/2022 20:13,315.2,87.4,353.2,267.8,174.1,102.4,366.7,338.8,89.685
5/12/2022 20:14,301.5,90.3,345.3,267.9,176.8,105.3,376,344.5,90.189
5/12/2022 20:15,311.7,90.9,332.5,267.7,169.1,105.9,371.5,337.8,90.82
5/12/2022 20:16,309,91.5,333.8,267.4,162.5,106.5,380.7,334,89.748
5/12/2022 20:17,313.3,86.4,339.5,267.2,176.1,101.4,380.3,337.2,89.811
5/12/2022 20:17,294.5,86.6,333.6,268.4,170.6,101.6,376.5,337.4,89.937
5/12/2022 20:18,303.2,90,334.5,268.3,175.6,105,396.7,334.5,89.685
5/12/2022 20:19,301.3,92.6,339.3,269.2,175.4,107.6,393.4,331.8,89.306
5/12/2022 20:20,296.1,90.6,336,267.4,176.1,105.6,391.3,333.2,89.558
5/12/2022 20:21,306.8,96,322.8,268,170.1,111,388.3,347.7,89.811
5/12/2022 20:22,306.7,91.8,330.6,268.3,172.1,106.8,392.8,334.1,89.369
5/12/2022 20:23,311.6,87.4,331.5,267.7,170.1,102.4,388.3,333.5,89.306
5/12/2022 20:24,306.1,85,330.3,267.9,181.3,100,389.5,333.4,89.622
5/12/2022 20:25,311.4,86.3,334.5,268.2,174.1,101.3,387.3,338.1,89.937
5/12/2022 20:26,286.2,87.2,335.8,266.8,181.2,102.2,374.4,389.7,89.369
5/12/2022 20:27,298.5,87,332,266.5,174.3,102,380.6,331.9,89.495
5/12/2022 20:28,296.4,82.8,333.8,265,174.8,97.8,374.5,356.9,89.811
5/12/2022 20:29,298.4,83.8,330.9,264.7,171.8,98.8,377.5,335.5,89.558
5/12/2022 20:30,304.1,86.4,332.2,263.7,183.8,101.4,379.7,335.4,89.306
5/12/2022 20:31,312.3,83,336,267.1,177.5,98,385.1,331.1,89.685
5/12/2022 20:32,304.6,85.8,337.8,267.4,172.6,100.8,394.7,377.1,89.937
5/12/2022 20:33,309.3,85.8,331.7,266.8,177.7,100.8,382,348.8,89.558
5/12/2022 20:34,304.4,85.2,331.6,268.6,177.2,100.2,387.9,381.4,89.432
5/12/2022 20:35,301.8,89.1,332.1,267.7,174.1,104.1,377.1,352.8,89.874
5/12/2022 20:36,299.5,91,330.2,266.1,177.4,106,367.6,338,90
5/12/2022 20:37,295.2,91.7,334.1,268.2,172.4,106.7,373.4,344,89.495
5/12/2022 20:38,307.9,91.4,336.2,266.5,172.6,106.4,370,339.1,89.558
5/12/2022 20:39,306.6,89.4,332,266.5,169,104.4,379.3,343,90
5/12/2022 20:40,305.6,94.3,337.6,270.9,181.1,109.3,380.9,336.8,89.685
5/12/2022 20:41,308.5,86.2,330.4,268.5,181.6,101.2,375.3,336,89.622
5/12/2022 20:42,301.8,89.2,330.8,270.5,179.3,104.2,372.6,341.1,89.685
5/12/2022 20:43,307,93.6,339.5,269.1,178.9,108.6,372.8,368.8,89.874
5/12/2022 20:44,305.4,89.9,347.8,267.6,173.1,104.9,373.6,335.7,88.991
5/12/2022 20:45,313.9,93.4,342.9,271.2,176.7,108.4,375.7,341,89.432
5/12/2022 20:46,298.8,84.3,347.9,269.2,172.2,99.3,371.5,341.8,89.622
5/12/2022 20:47,311.4,90.6,357.8,267,178,105.6,374.7,336.3,90.126
5/12/2022 20:48,302.8,90.8,350,270.4,175.1,105.8,371.4,345.4,89.432
5/12/2022 20:49,306.6,90,350.2,268,179.1,105,373.9,353.4,89.874
5/12/2022 20:50,314.3,91.8,346.4,268,170.5,106.8,374.4,335,90
5/12/2022 20:51,302.2,92,344.1,267.8,180.7,107,383.2,343.8,90.063
5/12/2022 20:52,307.9,91.6,345.7,269.2,167.8,106.6,362.3,339.6,89.558
5/12/2022 20:53,312.8,84.5,356.3,271.7,175.2,99.5,369.5,365,90.126
5/12/2022 20:54,312.7,87.4,336.9,268.9,173.4,102.4,366.4,334.1,90.189
5/12/2022 20:55,309.3,88.8,340.6,267.6,180.4,103.8,357.4,334.8,90
5/12/2022 20:56,326.9,93.5,341.8,269.3,176.8,108.5,362.1,328.7,89.748
5/12/2022 20:57,311.4,91.6,337.6,270.1,173.7,106.6,363.5,334.3,90.315
5/12/2022 20:58,314.1,93,328.4,269.1,184.4,108,371.5,335.6,90.442
5/12/2022 20:59,298.9,84.9,333.6,267.3,179,99.9,380.8,332.2,90.378
5/12/2022 21:00,304.8,95.5,332.7,267.7,167.5,110.5,381.4,333.4,90.568
5/12/2022 21:01,308.1,94.7,315.9,267.4,183.3,109.7,375.6,333.1,90.82
5/12/2022 21:02,311.4,90.7,306.6,268.7,168.7,105.7,375.9,348.5,89.685
5/12/2022 21:03,318.2,90.4,313.9,273.5,174.1,105.4,361,327.6,89.432
5/12/2022 21:04,316.2,85.1,319.5,272.3,174.2,100.1,363.6,347.2,89.432
5/12/2022 21:05,304.6,85.5,318.2,273.2,171.1,100.5,358.5,339.9,89.748
5/12/2022 21:06,299.1,87.5,323.6,271.1,174.7,102.5,373.3,341.1,89.18
5/12/2022 21:07,314.7,87.3,325.3,273.2,171.2,102.3,375.7,331.1,89.622
5/12/2022 21:08,318.9,93.3,327.7,270,169,108.3,384.9,351,90
5/12/2022 21:09,314,91.5,335.4,269,169.3,106.5,381.1,334.6,90.442
5/12/2022 21:10,303.9,89.6,339,268.9,176.2,104.6,381.2,333.5,89.937
5/12/2022 21:11,309.4,84.1,327.7,268.5,163.5,99.1,385,335.6,90.252
5/12/2022 21:12,313.7,88.9,328.1,270.7,164.3,103.9,377.7,338,90.505
5/12/2022 21:13,306.9,89.3,331.1,270.8,175.2,104.3,379.1,341,90.252
5/12/2022 21:14,307.3,92.5,327.1,271.7,174,107.5,381.4,336.2,89.874
5/12/2022 21:15,303.1,89.6,325.1,269.9,171.3,104.6,373.3,331,90.063
5/12/2022 21:16,313.5,85.3,332.1,268.1,168.9,100.3,378.9,341.5,90.252
5/12/2022 21:16,310.1,89.7,329.7,267.6,166.2,104.7,376.7,351.8,89.748
5/12/2022 21:17,306.1,90.9,334.1,268.8,170.9,105.9,376,334.7,89.685
5/12/2022 21:18,304.8,97.1,334.2,270.1,167,112.1,371.7,383.7,89.937
5/12/2022 21:19,299.7,93.9,335.2,268.4,164.3,108.9,369.6,356.2,89.937
5/12/2022 21:20,309.8,93.6,329.9,270.3,172,108.6,377.6,332.8,89.495
5/12/2022 21:21,300.8,90.5,331.9,268.8,171.9,105.5,384.4,343.6,89.622
5/12/2022 21:22,299.9,90.3,332.6,268.2,164.4,105.3,377,408.4,89.874
5/12/2022 21:23,293.8,86.5,333.2,269.2,162.7,101.5,373.5,381.8,89.558
5/12/2022 21:24,300.6,94.9,332.1,268.2,165.5,109.9,388.6,332.9,89.432
5/12/2022 21:25,312.7,91.2,332.7,270.1,172.5,106.2,394.2,332.7,89.622
5/12/2022 21:26,309.1,87.4,337.4,272.1,166.2,102.4,391.8,335.9,89.937
5/12/2022 21:27,297.2,85,331.6,268.4,166,100,394.7,370,89.054
5/12/2022 21:28,311,90.1,346.6,271.2,171.9,105.1,400.5,340,89.117
5/12/2022 21:29,315,90.2,340.9,269.9,170.9,105.2,400.3,357.5,89.432
5/12/2022 21:30,302.5,92.4,359.5,269,164.9,107.4,406.6,372,89.432
5/12/2022 21:31,306.7,89.1,338.9,269.2,168.9,104.1,413.5,332.6,89.054
5/12/2022 21:32,309.4,92.1,354.7,267,173.5,107.1,398.5,349.4,89.117
5/12/2022 21:33,303,87.6,363,290.6,171.2,102.6,397.5,336.8,89.495
5/12/2022 21:34,302.2,91.4,334.4,314.3,163.7,106.4,395.2,335.6,89.117
5/12/2022 21:35,307.7,92.2,341.5,318.2,165,107.2,392.8,339.4,89.054
5/12/2022 21:36,293.5,92.9,376.8,312.9,177.7,107.9,368.2,359.3,89.18
5/12/2022 21:37,325.1,95.9,349.8,314.6,174.9,110.9,379,344.2,89.622
5/12/2022 21:38,308.8,96.3,335.8,314.6,161.6,111.3,367.7,396.4,88.928
5/12/2022 21:39,304.8,88.6,343.9,314.4,172.9,103.6,391.8,337.7,89.117
5/12/2022 21:40,307.1,88,341.2,316.1,165.9,103,390.6,343.2,89.306
5/12/2022 21:41,298.8,90.4,342.3,317.4,167.5,105.4,389.5,335.9,89.495
5/12/2022 21:42,318.1,89.9,343.2,315.9,168.9,104.9,373.9,347.6,89.18
5/12/2022 21:43,305.9,94.2,343.8,315.7,170,109.2,387.5,378,90.126
5/12/2022 21:44,303.6,91.1,348.5,314.4,168.2,106.1,383.9,347.3,90.568
5/12/2022 21:45,314.6,88.8,327.7,318.1,169.5,103.8,391.8,341.4,90.189
5/12/2022 21:46,305.4,94.5,330.3,315.4,163.9,109.5,398.6,339.5,89.622
5/12/2022 21:47,309,92.4,330.9,318,166.3,107.4,381.9,356.2,89.937
